%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	ethVlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPdssF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF
B	2139	0x0400000000004001	1556364683.992204	1556364683.992436	0.000232	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	52479	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_2	-_GoogleInc,US	53	domain	2	2	108	64	48	60	54	4.24264	0	0.000232	0.000116	8.202439e-05	8620.689	465517.2	0	0.255814	0x0001	1	1	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.021259	8.202435e-05	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	17	15	15
A	2140	0x0400000000004000	1556364686.659998	1556364686.659998	0.000000	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	40903	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_1	GoogleInc,US_-	53	domain	1	1	37	77	37	37	37	0	0	0	0	0	0	0	0	-0.3508772	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.022852	0.022852	0.022852	0.022852	0	0.022852	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	16	14	1.555556
B	2140	0x0400000000004001	1556364686.682850	1556364686.682850	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	40903	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_1	-_GoogleInc,US	53	domain	1	1	77	37	77	77	77	0	0	0	0	0	0	0	0	0.3508772	0x0001	65535	0	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.022852	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	15	13	13
A	2131	0x0000000000000044	1556364543.649720	1556364695.208892	151.559172	1	2	eth:arp	44:07:0b:50:4d:df	ff:ff:ff:ff:ff:ff	0x0806		-	-	"-"	0	-	-	"-"	0	0	0x00	1	44:07:0b:50:4d:df_ff:ff:ff:ff:ff:ff_3	GoogleInc,US_Broadcast	0	unknown	3	0	84	0	28	28	28	0	0	150.5619	50.51973	57.76011	0.01979425	0.554239	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0
A	2141	0x0400000000004000	1556364686.692039	1556364701.781977	15.089938	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	33577	172.217.12.174	us	"Google LLC"	443	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_10	GoogleInc,US_-	443	https	10	10	7707	3111	23	1350	770.7	554.1384	0	15.00175	1.508994	4.26681	0.6626933	510.7377	0	0.4248475	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.042225	0.004207	0.042225	0.0225858	0.01384535	0.042225	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	2	8	0.8888889
B	2141	0x0400000000004001	1556364686.712184	1556364701.813946	15.101762	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		172.217.12.174	us	"Google LLC"	443	192.168.10.222	07	"Private network"	33577	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_10	-_GoogleInc,US	443	https	10	10	3111	7707	20	1350	311.1	435.5537	0	15.03478	1.510176	4.276865	0.6621744	206.0025	0	-0.4248475	0x0001	0	0	56	56	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.001063	15.00281	1.515255	4.265147	1.537841	4.265169	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	1	7	7
A	2142	0x0400000000004000	1556364722.542213	1556364722.542213	0.000000	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	44985	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_1	GoogleInc,US_-	53	domain	1	1	47	63	47	47	47	0	0	0	0	0	0	0	0	-0.1454545	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.021565	0.021565	0.021565	0.021565	0	0.021565	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	8	1	18	16	2
B	2142	0x0400000000004001	1556364722.563778	1556364722.563778	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	44985	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_1	-_GoogleInc,US	53	domain	1	1	63	47	63	63	63	0	0	0	0	0	0	0	0	0.1454545	0x0001	65535	0	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.021565	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	8	17	15	15
A	2143	0x0400000000004000	1556364722.572995	1556364722.652719	0.079724	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	35473	172.217.10.99	us	"Google LLC"	443	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_5	GoogleInc,US_-	443	https	5	4	1804	1501	28	1350	360.8	405.8884	0	0.055704	0.0159448	0.01921096	62.71637	22628.07	0.1111111	0.09167928	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.005641	0.020036	0.01642775	0.00539338	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	8	1	8	8	1
B	2143	0x0400000000004001	1556364722.593738	1556364722.602656	0.008918	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		172.217.10.99	us	"Google LLC"	443	192.168.10.222	07	"Private network"	35473	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_4	-_GoogleInc,US	443	https	4	5	1501	1804	20	1350	375.25	423.1183	0	0.00889	0.0022295	0.003330253	448.531	168311.3	-0.1111111	-0.09167928	0x0001	0	0	56	56	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.00309	0.050063	0.0112804	0.0173845	0.02770815	0.0182019	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	8	7	7	7
A	2144	0x0400000000004000	1556364747.938332	1556364747.938456	0.000124	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	51605	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_2	GoogleInc,US_-	53	domain	2	2	64	108	32	32	32	0	0	0.000124	6.2e-05	4.384062e-05	16129.03	516129	0	-0.255814	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.021362	0.022836	0.022099	0.0005211379	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	8	1	16	14	1.75
B	2144	0x0400000000004001	1556364747.959818	1556364747.961292	0.001474	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	51605	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_2	-_GoogleInc,US	53	domain	2	2	108	64	48	60	54	4.24264	0	0.001474	0.000737	0.0005211377	1356.852	73270.01	0	0.255814	0x0001	1	1	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.022099	0.0005211379	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	8	15	13	13
A	2145	0x0400000000004000	1556364782.620066	1556364782.620066	0.000000	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	60160	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_1	GoogleInc,US_-	53	domain	1	1	47	63	47	47	47	0	0	0	0	0	0	0	0	-0.1454545	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.022525	0.022525	0.022525	0.022525	0	0.022525	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	18	16	1.777778
B	2145	0x0400000000004001	1556364782.642591	1556364782.642591	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	60160	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_1	-_GoogleInc,US	53	domain	1	1	63	47	63	63	63	0	0	0	0	0	0	0	0	0.1454545	0x0001	65535	0	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.022525	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	17	15	15
A	2146	0x0400000000004000	1556364782.652600	1556364782.729112	0.076512	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	36001	172.217.10.99	us	"Google LLC"	443	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_5	GoogleInc,US_-	443	https	5	4	1804	1501	28	1350	360.8	405.8884	0	0.051669	0.0153024	0.01802883	65.34923	23578	0.1111111	0.09167928	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.005813	0.020628	0.01691475	0.00555088	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	6	8	0.8888889
B	2146	0x0400000000004001	1556364782.673494	1556364782.683256	0.009762	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		172.217.10.99	us	"Google LLC"	443	192.168.10.222	07	"Private network"	36001	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_4	-_GoogleInc,US	443	https	4	5	1501	1804	20	1350	375.25	423.1183	0	0.009734	0.0024405	0.003646753	409.7521	153759.5	-0.1111111	-0.09167928	0x0001	0	0	56	56	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.003904	0.045856	0.0107362	0.01577361	0.02765095	0.01672182	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	5	7	7
A	2147	0x0400000000004000	1556364803.362938	1556364803.362959	0.000021	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	42418	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_2	GoogleInc,US_-	53	domain	2	2	66	242	33	33	33	0	0	2.1e-05	1.05e-05	7.424621e-06	95238.09	3142857	0	-0.5714286	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.020792	0.022891	0.0218415	0.0007421086	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	10	1	18	16	1.6
B	2147	0x0400000000004001	1556364803.383751	1556364803.385850	0.002099	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	42418	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_2	-_GoogleInc,US	53	domain	2	2	242	66	97	145	121	16.97056	0	0.002099	0.0010495	0.0007421086	952.8347	115293	0	0.5714286	0x0001	2	2	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.0218415	0.0007421086	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	10	17	15	15
A	2148	0x0400000000004000	1556364803.388867	1556364803.388867	0.000000	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	51865	216.239.35.4	us	"Google LLC"	123	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_1	GoogleInc,US_-	123	ntp	1	1	48	48	48	48	48	0	0	0	0	0	0	0	0	0	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.031938	0.031938	0.031938	0.031938	0	0.031938	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	10	1	2	2	0.2
B	2148	0x0400000000004001	1556364803.420805	1556364803.420805	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		216.239.35.4	us	"Google LLC"	123	192.168.10.222	07	"Private network"	51865	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_1	-_GoogleInc,US	123	ntp	1	1	48	48	48	48	48	0	0	0	0	0	0	0	0	0	0x0001	65535	0	104	104	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.031938	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	10	1	1	1
A	2149	0x0400000000004000	1556364812.125969	1556364812.126121	0.000152	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	51631	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_2	GoogleInc,US_-	53	domain	2	2	64	108	32	32	32	0	0	0.000152	7.6e-05	5.374011e-05	13157.9	421052.7	0	-0.255814	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.006046	0.019954	0.013	0.00491722	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	16	14	1.555556
B	2149	0x0400000000004001	1556364812.132167	1556364812.146075	0.013908	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	51631	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_2	-_GoogleInc,US	53	domain	2	2	108	64	48	60	54	4.24264	0	0.013908	0.006954	0.00491722	143.8021	7765.315	0	0.255814	0x0001	12	12	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.013	0.00491722	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	15	13	13
A	2150	0x0400000000004000	1556364842.688284	1556364842.688284	0.000000	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	54986	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_1	GoogleInc,US_-	53	domain	1	1	47	63	47	47	47	0	0	0	0	0	0	0	0	-0.1454545	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.006206	0.006206	0.006206	0.006206	0	0.006206	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	18	16	1.777778
B	2150	0x0400000000004001	1556364842.694490	1556364842.694490	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	54986	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_1	-_GoogleInc,US	53	domain	1	1	63	47	63	63	63	0	0	0	0	0	0	0	0	0.1454545	0x0001	65535	0	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.006206	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	17	15	15
A	2151	0x0400000000004000	1556364842.705067	1556364842.767061	0.061994	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	42356	172.217.10.99	us	"Google LLC"	443	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_5	GoogleInc,US_-	443	https	5	4	1804	1501	28	1350	360.8	405.8884	0	0.035186	0.0123988	0.01189552	80.65296	29099.59	0.1111111	0.09167928	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.005785	0.01374	0.01170425	0.002959794	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	4	10	1.111111
B	2151	0x0400000000004001	1556364842.725004	1556364842.737660	0.012656	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		172.217.10.99	us	"Google LLC"	443	192.168.10.222	07	"Private network"	42356	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_4	-_GoogleInc,US	443	https	4	5	1501	1804	20	1350	375.25	423.1183	0	0.012553	0.003164	0.00469457	316.0556	118599.9	-0.1111111	-0.09167928	0x0001	0	0	56	56	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.006751	0.029401	0.008584	0.00964452	0.02028825	0.01008847	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	3	9	9
A	2152	0x0400000000004000	1556364876.445123	1556364876.445146	0.000023	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	45569	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_2	GoogleInc,US_-	53	domain	2	2	64	108	32	32	32	0	0	2.3e-05	1.15e-05	8.131728e-06	86956.52	2782609	0	-0.255814	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.020024	0.020974	0.020499	0.0003358761	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	16	14	1.555556
B	2152	0x0400000000004001	1556364876.465170	1556364876.466120	0.000950	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	45569	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_2	-_GoogleInc,US	53	domain	2	2	108	64	48	60	54	4.24264	0	0.00095	0.000475	0.0003358757	2105.263	113684.2	0	0.255814	0x0001	1	1	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.020499	0.0003358761	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	15	13	13
A	2153	0x0400000000004000	1556364880.597547	1556364880.597547	0.000000	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	68	192.168.10.254	07	"Private network"	67	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_1	GoogleInc,US_-	67	bootps	1	1	356	304	356	356	356	0	0	0	0	0	0	0	0	0.07878788	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.086938	0.086938	0.086938	0.086938	0	0.086938	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	4	2	0.2222222
